"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"431","S8652","M0052","K0148",424087.765,4686118.733,424091.8723,4686117.372,424277.3325,4686132.342,4.32691972292205,190.055365452429,"FR","FR","FO","3.5","0.5","4","1","3.5","2.5",2014,2012,2010,"0.000000","0.000000","22.663964","0.999800","0.999800","C_Se_Se","0","0","50","14","0","1","0","0","0","0","---"
"432","S8656","P2303","M1482",424088.4875,4686118.956,424093.6279,4686121.931,424094.9638,4686123.397,5.93922024832573,7.85270289055442,"FR","FR","FR","3.5","0.5","3.5","1","3.5","1",2014,2013,2012,"0.000000","0.000000","23.537821","0.999917","0.999917","C_Se_Se","0","0","14","4","0","0","0","0","0","0","---"
"433","S8753","P1060","P2705",424088.7851,4686134.417,423562.8475,4685939.027,424087.8288,4686131.91,561.059365124581,2.68319933866457,"WR","WR","WR","1.5","0.5","2","1","1.5","1",2014,2013,2013,"0.022654","0.005000","18.999368","0.992254","0.992254","C_Se_Se","0","0","12","1","2","0","0","2","0","2","s863_381450,s55_222383"
"434","S2984","K1632","L0347",424090.4439,4686413.636,424091.4569,4686430.405,424104.45,4686427.548,16.7995693400366,19.7411899647218,"WR","WO","WR","2","0.5","2","2","2.5","1",2014,2010,2011,"0.007153","0.001000","21.961994","0.999597","0.999597","C_Se_Se","0","0","68","9","3","0","2","0","0","0","---"
"435","S8998","M2023","L0105",424095.3884,4686120.999,424094.7105,4686121.314,424104.459,4686108.812,0.747511478354209,15.1920621825212,"FR","FR","FR","3","0.5","4","1","4","1",2014,2012,2011,"0.014919","0.003000","21.670049","0.999460","0.999460","C_Se_Se","0","0","62","15","0","1","0","0","0","0","---"
"436","S0657","M0052","M0759",424095.4074,4686129.035,424091.8723,4686117.372,424186.6134,4686114.728,12.1869807993402,92.3213121927502,"FO","FR","WR","3","1.5","4","1","2","1",2014,2012,2012,"0.022330","0.005000","20.408565","0.998096","0.998096","C_Se_Se","0","0","6","1","1","1","0","0","0","0","---"
"437","S8974","K1696","M0283",424097.0329,4686122.428,424103.9868,4686121.307,424119.914,4686113.133,7.04367561795173,24.6969990526897,"FR","FO","FR","4","0.5","3.5","1.5","4","1",2014,2010,2012,"0.029619","0.007000","20.258125","0.997788","0.997788","C_Se_Se","0","0","36","5","2","0","0","0","1","1","s992_223854"
"438","S0680","M0054","M0684",424102.23,4686118.178,424101.9135,4686120.132,424125.4187,4686113.43,1.97946665787112,23.6697974578507,"WR","Y","WR","1.5","0.5","1","2.5","2.5","1",2014,2012,2012,"0.023116","0.005000","20.817396","0.998734","0.998734","C_Se_Se","0","0","52","2","0","1","0","1","0","1","s1099_632387"
"439","S8997","K1696","M0071",424103.3776,4686124.686,424103.9868,4686121.307,424109.5,4686124,3.43347719347961,6.16071243928622,"FR","FO","FR","3","0.5","3.5","1.5","3.5","1",2014,2010,2012,"0.026050","0.006000","20.247332","0.997764","0.997764","C_Se_Se","0","0","2","1","0","0","0","0","1","1","s211_597773"
"440","S6815","L0347","M1275",424104.5193,4686427.753,424104.45,4686427.548,424139.6071,4686436.343,0.216396602665257,36.1239783088197,"FR","WR","FR","3.5","0.5","2.5","1","4","1",2014,2011,2012,"0.022820","0.005000","21.118869","0.999063","0.999063","C_Se_Se","0","0","13","7","1","2","1","0","1","1","s1367_16317"
"441","S0673","M1829","M0693",424105.2031,4686118.545,424100.0753,4686128.056,424128.1892,4686112.479,10.8052512158875,23.773034076605,"FR","FR","FR","3.5","0.5","3.5","1","4.5","1",2014,2012,2012,"0.048804","0.013000","19.812773","0.996551","0.996551","C_Se_Se","0","0","11","5","0","0","0","0","1","1","s1099_632387"
"442","S0664","K1131","L1709",424105.3033,4686118.692,424090.8853,4686122.259,424098.0439,4686120.778,14.8526836968531,7.55316386430845,"FR","-9","-9","3","1","-9","-9","-9","-9",2014,2010,2011,"0.000000","0.000000","22.252083","0.999698","0.999698","C_Se_Se","0","0","16","4","1","0","1","0","0","0","---"
"443","S0241","M0283","L1890",424106.1486,4686118.417,424119.914,4686113.133,424120.8991,4686111.889,14.7447242483252,16.1304691267213,"FR","FR","WR","3","1","4","1","2.5","1",2014,2012,2011,"0.000000","0.000000","23.086938","0.999869","0.999869","C_Se_Se","0","0","75","7","0","0","0","0","0","0","---"
"444","S8981","K1706","K1279",424107.139,4686120.309,424104.6219,4686127.882,424105.9894,4686120.311,7.98035847614895,1.14960173973748,"FR","-9","-9","3.5","1","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","25.679531","0.999990","0.999990","C_Se_Se","0","0","40","4","0","0","0","0","0","0","---"
"445","S0672","K1687","K1709",424107.8548,4686120.953,424097.3093,4686124.927,424104.6658,4686128.414,11.2694385952481,8.11395353706206,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2014,2010,2010,"0.006273","0.001000","18.810093","0.990655","0.990655","C_Se_Se","0","0","17","1","0","1","0","1","0","1","ros_assembly_758578"
"446","S0514","K2035","M0283",424108.2439,4686113.678,424107.7845,4686112.48,424119.914,4686113.133,1.28306366157486,11.6828189667413,"FR","-9","FR","3.5","1","-9","-9","4","1",2014,2010,2012,"0.012238","0.002000","21.239041","0.999169","0.999169","C_Se_Se","0","0","200","33","0","2","0","0","0","0","---"
"447","S0247","L1636","L0214",424108.5636,4686118.985,424112.4269,4686120.851,424155.0556,4686117.72,4.29034298024923,46.5092064972524,"WR","WR","WR","2.5","1","2.5","1.5","2.5","1",2014,2011,2011,"0.015192","0.003000","22.133246","0.999660","0.999660","C_Se_Se","0","0","20","5","0","1","0","0","0","0","---"
"448","S0511","M0252","L1847",424108.626,4686109.796,424110.7798,4686109.622,424120.202,4686118.757,2.16081707694189,14.6391016460127,"WR","FR","WR","2","1.5","4","1","2","1",2014,2012,2011,"0.025960","0.006000","20.506800","0.998274","0.998274","C_Se_Se","0","0","40","4","1","0","0","0","0","0","---"
"449","S6429","K1696","M0266",424109.5947,4686110.159,424103.9868,4686121.307,424112.8691,4686109.138,12.4790402840534,3.42988868032006,"FO","FO","FR","3","1.5","3.5","1.5","4","1",2014,2010,2012,"0.026325","0.006000","20.355568","0.997993","0.997993","C_Se_Se","0","0","159","12","2","0","0","1","0","1","ros_assembly_758578"
"450","S6433","L0090","M0258",424109.8907,4686109.83,423673.0742,4686001.613,424111.8933,4686109.713,450.021748098136,2.00601489524366,"WR","-9","Y","2","0.5","-9","-9","1","2.5",2014,2011,2012,"0.026279","0.006000","20.611592","0.998445","0.998445","C_Se_Se","0","0","130","11","0","3","0","0","0","0","---"
"451","S6427","M0268","L1890",424110.0565,4686110.973,424111.9475,4686110.088,424120.8991,4686111.889,2.08784721654069,10.8812237712408,"-9","FR","WR","-9","-9","4","1","2.5","1",2014,2012,2011,"0.000000","0.000000","23.148285","0.999877","0.999877","C_Se_Se","0","0","5","3","0","2","0","0","0","0","---"
"452","S6428","M0258","L1890",424110.1117,4686110.044,424111.8933,4686109.713,424120.8991,4686111.889,1.81208707282427,10.9440405592208,"WO","Y","WR","2","2","1","2.5","2.5","1",2014,2012,2011,"0.007113","0.001000","21.164424","0.999105","0.999105","C_Se_Se","0","0","9","1","1","0","0","0","0","0","---"
"453","S4910","P1833","M0675",424110.743,4686107.463,424110.8955,4686105.759,424156.774,4686117.265,1.71081040821574,47.0630658264073,"FR","FR","FR","3.5","0.5","4","1","3.5","1",2014,2013,2012,"0.000000","0.000000","22.572043","0.999781","0.999781","C_Se_Se","0","0","92","19","0","0","0","0","0","0","---"
"454","S0515","M0283","L1890",424113.3228,4686112.497,424119.914,4686113.133,424120.8991,4686111.889,6.62181345550284,7.60065692485571,"FR","FR","WR","4","0.5","4","1","2.5","1",2014,2012,2011,"0.032795","0.008000","20.930567","0.998870","0.998870","C_Se_Se","0","0","55","13","1","0","0","1","0","1","s992_223854"
"455","S6631","M1766","M1924",424114.4434,4686112.021,424117.1428,4686109.839,424118.537,4686106.875,3.47100624603861,6.57562749532439,"FR","FR","FO","3","0.5","4","1","3","1.5",2014,2012,2012,"0.000000","0.000000","23.184878","0.999881","0.999881","C_Se_Se","0","0","30","30","1","0","0","0","0","0","---"
"456","S6640","M1766","M0283",424115.3986,4686111.059,424117.1428,4686109.839,424119.914,4686113.133,2.1285285155448,4.96893481139216,"FR","FR","FR","3.5","0.5","4","1","4","1",2014,2012,2012,"0.035328","0.009000","19.869205","0.996740","0.996740","C_Se_Se","0","0","20","4","0","0","0","1","1","2","s992_223854,s89_95031"
"457","S6431","M0265","M0268",424116.4211,4686111.656,424111.7011,4686112.141,424111.9475,4686110.088,4.74485247390876,4.74043468045116,"-9","FR","FR","-9","-9","4","1","4","1",2014,2012,2012,"0.022491","0.005000","21.144527","0.999087","0.999087","C_Se_Se","0","0","12","6","0","0","2","0","0","0","---"
"458","S6633","M1766","M0854",424117.1973,4686111.526,424117.1428,4686109.839,424134.0306,4686124.74,1.68788010525821,21.4002286180847,"FR","FR","FR","3.5","1","4","1","3.5","1",2014,2012,2012,"0.000000","0.000000","23.228435","0.999886","0.999886","C_Se_Se","0","0","15","8","1","0","0","0","0","0","---"
"459","S0519","L1890","L1889",424117.2616,4686115.167,424120.8991,4686111.889,424121.2246,4686110.667,4.89659986615423,5.99627959654246,"WR","WR","FR","1.5","1.5","2.5","1","4","1",2014,2011,2011,"0.026005","0.006000","20.935489","0.998875","0.998875","C_Se_Se","0","0","16","8","1","0","0","0","0","0","---"
"460","S0517","M0079","M0283",424119.2368,4686112.727,424077.1371,4686134.14,424119.914,4686113.133,47.232417988912,0.789579533874156,"-9","FR","FR","-9","-9","4","1","4","1",2014,2012,2012,"0.000000","0.000000","23.598919","0.999921","0.999921","C_Se_Se","0","0","92","12","0","0","0","0","0","0","---"
"461","S0503","L1890","L1889",424119.2444,4686112.616,424120.8991,4686111.889,424121.2246,4686110.667,1.80736302103027,2.77845155438258,"FO","WR","FR","3.5","1.5","2.5","1","4","1",2014,2011,2011,"0.019466","0.004000","21.459489","0.999334","0.999334","C_Se_Se","0","0","28","4","0","0","0","0","0","0","---"
"462","S4766","L1890","L0114",424120.2667,4686113.228,424120.8991,4686111.889,424178.6311,4686118.17,1.48082772771339,58.5732579882703,"WO","WR","W","2","2","2.5","1","1","1",2014,2011,2011,"0.019504","0.004000","21.421622","0.999308","0.999308","C_Se_Se","0","0","9","2","0","0","0","0","0","0","---"
"463","S4779","P1789","M0684",424120.731,4686113.048,424123.8221,4686111.479,424125.4187,4686113.43,3.46650547528523,4.70323880841669,"FR","FR","WR","4","0.5","4","0.5","2.5","1",2014,2013,2012,"0.015603","0.003000","21.846426","0.999547","0.999547","C_Se_Se","0","0","61","14","1","0","0","0","0","0","---"
"464","S4764","L1890","M1703",424122.4826,4686112.505,424120.8991,4686111.889,424175.1219,4686116.479,1.69909630373178,52.7890952801546,"FO","WR","FR","4","2.5","2.5","1","3.5","0.5",2014,2011,2012,"0.000000","0.000000","22.531918","0.999772","0.999772","C_Se_Se","0","0","20","4","1","0","0","0","0","0","---"
"465","S4771","M1766","L1895",424124.3933,4686110.292,424117.1428,4686109.839,424121.0609,4686110.562,7.26463758565826,3.34332017010802,"FR","FR","FR","4","0.5","4","1","4","1",2014,2012,2011,"0.000000","0.000000","22.645401","0.999796","0.999796","C_Se_Se","0","0","135","24","0","0","0","0","1","1","s1099_632387"
"466","S8526","M0283","L1890",424125.0425,4686124.158,424119.914,4686113.133,424120.8991,4686111.889,12.159446419866,12.9497538410973,"FR","FR","WR","4","0.5","4","1","2.5","1",2014,2012,2011,"0.007520","0.001000","21.777228","0.999515","0.999515","C_Se_Se","0","0","23","1","0","0","0","0","0","0","---"
"467","S4685","L1890","M0689",424127.9906,4686113.58,424120.8991,4686111.889,424125.5389,4686114.873,7.29032600432509,2.77176512156553,"Y","WR","WO","0.5","2.5","2.5","1","2","2.5",2014,2011,2012,"0.000000","0.000000","21.801174","0.999526","0.999526","C_Se_Se","0","0","9","2","2","0","2","0","0","0","---"
"468","S4699","M1463","M0694",424129.6714,4686111.76,424094.0391,4686122.379,424125.1465,4686112.782,37.1809623905664,4.63887960718146,"WR","WO","FR","1.5","0.5","1.5","2","3.5","0.5",2014,2012,2012,"0.006747","0.001000","21.867205","0.999557","0.999557","C_Se_Se","0","0","18","2","0","2","0","0","0","0","---"
"469","S1704","M1275","M1093",424130.6352,4686444.052,424139.6071,4686436.343,424140.5,4686436,11.828933620871,12.7337733230142,"FR","FR","FR","3","1","4","1","3","1",2014,2012,2012,"0.006484","0.001000","22.504293","0.999765","0.999765","C_Se_Se","0","0","12","5","1","1","2","0","0","0","---"
"470","S4545","M0854","P0565",424132.5776,4686124.652,424134.0306,4686124.74,424162.3059,4686129.247,1.45566239218455,30.0813205477039,"WO","FR","WR","2","2.5","3.5","1","2","1",2014,2012,2013,"0.012119","0.002000","21.158881","0.999100","0.999100","C_Se_Se","0","0","7","1","1","0","3","1","0","1","ros_assembly_748981"
"471","S0347","L1633","K1619",424135.2001,4686122.18,424135.539,4686125.308,424363.8513,4686446.132,3.1463053273734,396.517678755635,"FR","-9","-9","4","1","-9","-9","-9","-9",2014,2011,2010,"0.000000","0.000000","22.194698","0.999680","0.999680","C_Se_Se","0","0","92","46","0","1","0","0","0","0","---"
"472","S0528","M1929","M0900",424136.488,4686114.329,424138.4742,4686111.512,424174.6512,4686131.353,3.4468071368802,41.7881132649928,"WR","WO","FR","2","1","1.5","2.5","3","1",2014,2012,2012,"0.032265","0.008000","20.662882","0.998523","0.998523","C_Se_Se","0","0","77","12","4","0","1","0","0","0","---"
"473","S4741","M1929","M1947",424138.5646,4686120.007,424138.4742,4686111.512,424206.318,4686094.066,8.49548098472925,72.5496980875584,"WR","WO","W","2","1","1.5","2.5","1","1.5",2014,2012,2012,"0.000000","0.000000","23.636757","0.999924","0.999924","C_Se_Se","0","0","24","8","3","0","1","0","0","0","---"
"474","S4747","M0061","L1882",424138.9486,4686113.163,424110.641,4686119.796,424127.8398,4686113.1,29.0743341585847,11.1089786407089,"WR","FR","WR","1.5","0.5","4","1","2","1",2014,2012,2011,"0.000000","0.000000","22.283653","0.999708","0.999708","C_Se_Se","0","0","8","1","0","0","0","0","0","0","---"
"475","S0248","P0565","M0137",424139.2404,4686124.238,424162.3059,4686129.247,424186.3658,4686129.104,23.6031220658193,47.3759567836425,"WO","WR","WO","2.5","2","2","1","2","2",2014,2013,2012,"0.007386","0.001000","21.658329","0.999454","0.999454","C_Se_Se","0","0","42","3","1","3","0","1","0","1","s382_741148"
"476","S0259","M0854","M1621",424139.6201,4686123.572,424134.0306,4686124.74,424139.4324,4686122.304,5.71023066532838,1.28181718290884,"WR","FR","WR","2.5","0.5","3.5","1","1.5","1.5",2014,2012,2012,"0.007215","0.001000","23.480973","0.999912","0.999912","C_Se_Se","0","0","9","2","1","0","2","0","0","0","---"
"477","S0246","P1289","L1633",424140.7248,4686125.089,424135.2568,4686120.26,424135.539,4686125.308,7.29508498920347,5.19042220253727,"FO","FO","-9","3.5","1.5","4","1.5","-9","-9",2014,2013,2011,"0.012090","0.002000","20.732104","0.998622","0.998622","C_Se_Se","0","0","75","33","0","1","1","1","0","1","s83_819752"
"478","S4854","L0379","K1893",424141.546,4686441.734,424144.3833,4686437.93,424145.5205,4686442.003,4.74559662146387,3.98359275651517,"FR","FR","-9","4","0.5","4","1","-9","-9",2014,2011,2010,"0.000000","0.000000","25.692564","0.999990","0.999990","C_Se_Se","0","0","68","12","0","2","0","0","0","0","---"
"479","S7016","K1895","K1892",424146.2063,4686443.019,424147.9581,4686445.042,424149.1338,4686445.494,2.67606656121864,3.83352073792505,"FR","FR","FR","3.5","0.5","3.5","1","3.5","1",2014,2010,2010,"0.012060","0.002000","20.996573","0.998942","0.998942","C_Se_Se","0","0","17","2","0","0","0","1","0","1","s91_122561"
"480","S7032","K1895","K1853",424147.2038,4686444.692,424147.9581,4686445.042,424149.838,4686447.146,0.83154584380419,3.6001563354124,"FO","FR","-9","4","2.5","3.5","1","-9","-9",2014,2010,2010,"0.000000","0.000000","21.611021","0.999427","0.999427","C_Se_Se","0","0","22","1","0","0","0","0","1","1","s432_102321"
"481","S4841","M1543","M1290",424151.5011,4686443.53,424148.9514,4686446.357,424154.694,4686444.939,3.80695404326201,3.48997011593353,"FR","FR","FR","4","0.5","4","1","4","1",2014,2012,2012,"0.000000","0.000000","22.767133","0.999820","0.999820","C_Se_Se","0","0","17","2","0","0","1","0","0","0","---"
"482","S7026","L1428","M1290",424152.9879,4686443.597,424154.4242,4686445.316,424154.694,4686444.939,2.24007113470609,2.1706545580804,"FR","FR","FR","3.5","0.5","4","1","4","1",2014,2011,2012,"0.000000","0.000000","22.701230","0.999807","0.999807","C_Se_Se","0","0","38","9","1","0","1","0","0","0","---"
"483","S7039","K1895","L1428",424153.6126,4686443.697,424147.9581,4686445.042,424154.4242,4686445.316,5.81226248993034,1.8110371503247,"FO","FR","FR","3.5","1.5","3.5","1","4","1",2014,2010,2011,"0.000000","0.000000","22.383162","0.999735","0.999735","C_Se_Se","0","0","132","52","0","0","0","0","0","0","---"
"484","S7037","K1639","L1632",424156.2502,4686443.879,424156.7144,4686445.95,424235.2423,4686130.398,2.12238607277325,323.280202337237,"FR","FO","-9","3","0.5","3.5","1.5","-9","-9",2014,2010,2011,"0.000000","0.000000","23.428314","0.999907","0.999907","C_Se_Se","0","0","62","24","0","0","0","0","0","0","---"
"485","S6626","M0692","M0675",424157.1668,4686119.381,424156.1971,4686118.617,424156.774,4686117.265,1.23450965597332,2.1521495862657,"FO","FR","FR","3.5","1.5","3.5","1","3.5","1",2014,2012,2012,"0.006657","0.001000","21.872571","0.999559","0.999559","C_Se_Se","0","0","14","2","0","0","0","0","0","0","---"
"486","S4982","L1419","L1597",424157.6155,4686446.229,424149.2369,4686444.256,424170.6801,4686444.434,8.60776782684399,13.1873347632983,"FR","-9","FR","3.5","0.5","-9","-9","3.5","1",2014,2011,2011,"0.015316","0.003000","21.786067","0.999519","0.999519","C_Se_Se","0","0","14","14","1","1","0","0","1","1","s16_391553"
"487","S8528","M0122","M0107",424157.6551,4686130.832,424158.0426,4686126.789,424168.425,4686129.94,4.06152745334639,10.8067761154882,"-9","FR","WR","-9","-9","4","1","1.5","1",2014,2012,2012,"0.000000","0.000000","25.351941","0.999986","0.999986","C_Se_Se","0","0","21","1","2","1","0","0","0","0","---"
"488","S0526","J0549","K0144",424158.8438,4686120.104,424174.6679,4686128.226,424236.7773,4686126.685,17.7867654395865,78.210868702806,"WR","-9","FR","2","1","-9","-9","3","1",2014,2009,2010,"0.048730","0.013000","21.006479","0.998952","0.998952","C_Se_Se","0","0","45","9","1","0","2","0","1","1","s91_122561"
"489","S4991","L0379","K1893",424158.8444,4686445.393,424144.3833,4686437.93,424145.5205,4686442.003,16.2732843094815,13.7483966779589,"FR","FR","-9","4","0.5","4","1","-9","-9",2014,2011,2010,"0.000000","0.000000","24.878344","0.999978","0.999978","C_Se_Se","0","0","86","60","0","2","0","0","0","0","---"
"490","S7027","K1892","M1298",424163.182,4686443.902,424149.1338,4686445.494,424278.563,4686414.795,14.1381182354469,118.99576719364,"FR","FR","FR","3.5","0.5","3.5","1","4","0.5",2014,2010,2012,"0.000000","0.000000","23.740484","0.999932","0.999932","C_Se_Se","0","0","32","2","1","0","1","0","0","0","---"
"491","S0537","M1939","M1950",424164.0598,4686118.751,424167.7556,4686114.933,424170.5566,4686118.905,5.31376153394887,6.49862494996625,"FR","FR","FR","4","1","4","1","3.5","1",2014,2012,2012,"0.000000","0.000000","21.481757","0.999348","0.999348","C_Se_Se","0","0","47","3","0","1","0","0","0","0","---"
